Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;Status;Versch.;Stadion;Zus.;TV/Online;Id;Liga;Region;Phase
Fr;22.11.2019;19:45;Genève-Servette HC;Fribourg-Gottéron; 3:4; 0:1|1:0|2:2|0:1;OT;Ende;False;Les Vernets, 1227 Les Acacias GE;6429;MYSPORTS;20201105000136;NL;CH;Regular Season
Fr;22.11.2019;19:45;HC Lugano;SC Rapperswil-Jona Lakers; 5:1; 2:0|2:1|1:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;5580;MYSPORTS;20201105000137;NL;CH;Regular Season
Fr;22.11.2019;19:45;EV Zug;ZSC Lions; 3:1; 1:1|0:0|2:0;;Ende;False;BOSSARD Arena, 6303 Zug;6900;MYSPORTS,MYSPORTSONE;20201105000138;NL;CH;Regular Season
Sa;23.11.2019;19:45;HC Ambri-Piotta;HC Lugano; 3:2; 1:1|1:1|1:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;6500;MYSPORTS;20201105000139;NL;CH;Regular Season
Sa;23.11.2019;19:45;Fribourg-Gottéron;SC Bern; 5:1; 2:0|1:1|2:0;;Ende;False;BCF Arena, 1700 Fribourg FR;6500;MYSPORTS,MYSPORTSONE;20201105000140;NL;CH;Regular Season
Sa;23.11.2019;19:45;SC Rapperswil-Jona Lakers;HC Davos; 4:5; 2:1|0:1|2:2|0:1;OT;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;5571;MYSPORTS;20201105000141;NL;CH;Regular Season
Sa;23.11.2019;19:45;Lausanne HC;Genève-Servette HC; 2:3; 1:0|1:0|0:2|0:1;OT;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;9600;MYSPORTS;20201105000142;NL;CH;Regular Season
Sa;23.11.2019;19:45;SCL Tigers;EV Zug; 2:3; 1:1|1:1|0:1;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;6000;MYSPORTS;20201105000143;NL;CH;Regular Season
Sa;23.11.2019;19:45;ZSC Lions;EHC Biel-Bienne; 3:1; 1:0|0:0|2:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;9445;MYSPORTS;20201105000144;NL;CH;Regular Season
So;24.11.2019;15:45;HC Davos;HC Ambri-Piotta; 5:3; 0:0|3:0|2:3;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5226;MYSPORTS;20201105000135;NL;CH;Regular Season
Do;28.11.2019;19:45;EV Zug;EHC Biel-Bienne; 3:4; 2:3|1:0|0:0|0:1;OT;Ende;False;BOSSARD Arena, 6303 Zug;6676;MYSPORTS;20201105000156;NL;CH;Regular Season
Fr;29.11.2019;19:45;HC Ambri-Piotta;Fribourg-Gottéron; 3:1; 1:0|2:1|0:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;4639;MYSPORTS;20201105000145;NL;CH;Regular Season
Fr;29.11.2019;19:45;SC Bern;HC Davos; 3:4; 1:2|1:0|1:1|0:1;SO;Ende;False;PostFinance-Arena, 3014 Bern BE;16178;MYSPORTS;20201105000146;NL;CH;Regular Season
Fr;29.11.2019;19:45;Lausanne HC;SCL Tigers; 4:3; 3:0|1:0|0:3;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;7899;MYSPORTS;20201105000148;NL;CH;Regular Season
Fr;29.11.2019;19:45;HC Lugano;EV Zug; 3:5; 1:3|1:1|1:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;5752;MYSPORTS;20201105000149;NL;CH;Regular Season
Fr;29.11.2019;19:45;ZSC Lions;Genève-Servette HC; 1:2; 1:1|0:0|0:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;8622;MYSPORTS;20201105000150;NL;CH;Regular Season
Sa;30.11.2019;19:45;HC Davos;ZSC Lions; 0:5; 0:1|0:2|0:2;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5689;MYSPORTS;20201105000151;NL;CH;Regular Season
Sa;30.11.2019;19:45;Fribourg-Gottéron;Lausanne HC; 3:2; 0:1|1:0|1:1|1:0;OT;Ende;False;BCF Arena, 1700 Fribourg FR;6500;MYSPORTS;20201105000152;NL;CH;Regular Season
Sa;30.11.2019;19:45;Genève-Servette HC;SC Bern; 1:2; 0:0|1:2|0:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;6140;MYSPORTS,MYSPORTSONE;20201105000153;NL;CH;Regular Season
Sa;30.11.2019;19:45;SC Rapperswil-Jona Lakers;HC Lugano; 2:1; 0:0|0:1|2:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;3712;MYSPORTS;20201105000154;NL;CH;Regular Season
Sa;30.11.2019;19:45;SCL Tigers;HC Ambri-Piotta; 4:3; 1:0|1:2|2:1;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;6000;MYSPORTS;20201105000155;NL;CH;Regular Season
So;01.12.2019;15:45;EHC Biel-Bienne;SC Rapperswil-Jona Lakers; 3:2; 2:2|1:0|0:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6095;MYSPORTS;20201105000147;NL;CH;Regular Season
Di;03.12.2019;19:45;Fribourg-Gottéron;HC Lugano; 1:3; 0:0|0:2|1:1;;Ende;False;BCF Arena, 1700 Fribourg FR;5701;MYSPORTS;20201105000008;NL;CH;Regular Season
Di;03.12.2019;19:45;HC Davos;SCL Tigers; 5:3; 1:1|2:1|2:1;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;3307;MYSPORTS;20201105000105;NL;CH;Regular Season
Fr;06.12.2019;19:45;Fribourg-Gottéron;HC Davos; 3:1; 1:1|1:0|1:0;;Ende;False;BCF Arena, 1700 Fribourg FR;6136;MYSPORTS;20201105000158;NL;CH;Regular Season
Fr;06.12.2019;19:45;Lausanne HC;SC Bern; 2:5; 1:1|0:0|1:4;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;8889;MYSPORTS,MYSPORTSONE;20201105000160;NL;CH;Regular Season
Fr;06.12.2019;19:45;SCL Tigers;HC Lugano; 3:2; 2:1|0:1|1:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5585;MYSPORTS;20201105000161;NL;CH;Regular Season
Fr;06.12.2019;19:45;ZSC Lions;SC Rapperswil-Jona Lakers; 5:4; 2:3|0:0|2:1|1:0;SO;Ende;False;Hallenstadion, 8050 Zürich ZH;8667;MYSPORTS;20201105000162;NL;CH;Regular Season
Fr;06.12.2019;19:49;Genève-Servette HC;EHC Biel-Bienne; 3:2; 0:1|2:0|1:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;5906;MYSPORTS;20201105000159;NL;CH;Regular Season
Sa;07.12.2019;19:45;SC Bern;Fribourg-Gottéron; 4:2; 1:1|1:1|2:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;16461;MYSPORTS;20201105000163;NL;CH;Regular Season
Sa;07.12.2019;19:45;HC Davos;Lausanne HC; 2:1; 0:0|0:1|1:0|1:0;OT;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4629;MYSPORTS;20201105000165;NL;CH;Regular Season
Sa;07.12.2019;19:45;SC Rapperswil-Jona Lakers;Genève-Servette HC; 4:1; 3:0|0:1|1:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;3613;MYSPORTS;20201105000166;NL;CH;Regular Season
Sa;07.12.2019;19:45;HC Lugano;ZSC Lions; 3:1; 1:0|0:0|2:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;5890;MYSPORTS,MYSPORTSONE;20201105000167;NL;CH;Regular Season
Sa;07.12.2019;19:45;EV Zug;SCL Tigers; 5:2; 3:0|1:2|1:0;;Ende;False;BOSSARD Arena, 6303 Zug;6543;MYSPORTS;20201105000168;NL;CH;Regular Season
So;08.12.2019;15:45;HC Ambri-Piotta;EV Zug; 3:2; 1:0|1:1|0:1|1:0;OT;Ende;False;Stadio Valascia, 6775 Ambri TI;5721;MYSPORTS;20201105000157;NL;CH;Regular Season
Di;10.12.2019;19:45;HC Davos;HC Ambri-Piotta; 1:2; 0:1|0:1|1:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;3389;MYSPORTS;20201105000026;NL;CH;Regular Season
Di;17.12.2019;19:45;HC Ambri-Piotta;HC Lugano; 7:2; 3:0|1:1|3:1;;Ende;False;Stadio Valascia, 6775 Ambri TI;6038;MYSPORTS,MYSPORTSONE;20201105000169;NL;CH;Regular Season
Di;17.12.2019;19:45;Fribourg-Gottéron;EHC Biel-Bienne; 3:2; 2:1|1:0|0:1;;Ende;False;BCF Arena, 1700 Fribourg FR;5744;MYSPORTS;20201105000170;NL;CH;Regular Season
Di;17.12.2019;19:45;Genève-Servette HC;HC Davos; 3:2; 0:1|0:0|2:1|1:0;OT;Ende;False;Les Vernets, 1227 Les Acacias GE;5815;MYSPORTS;20201105000171;NL;CH;Regular Season
Di;17.12.2019;19:45;Lausanne HC;EV Zug; 0:3; 0:0|0:0|0:3;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;7777;MYSPORTS;20201105000172;NL;CH;Regular Season
Di;17.12.2019;19:45;SCL Tigers;SC Rapperswil-Jona Lakers; 2:1; 2:1|0:0|0:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5384;MYSPORTS;20201105000173;NL;CH;Regular Season
Di;17.12.2019;19:45;ZSC Lions;SC Bern; 1:4; 0:1|1:1|0:2;;Ende;False;Hallenstadion, 8050 Zürich ZH;9872;MYSPORTS;20201105000174;NL;CH;Regular Season
Fr;20.12.2019;19:45;HC Ambri-Piotta;SC Rapperswil-Jona Lakers; 3:2; 0:1|2:1|1:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;4670;MYSPORTS;20201105000175;NL;CH;Regular Season
Fr;20.12.2019;19:45;Fribourg-Gottéron;ZSC Lions; 0:3; 0:0|0:2|0:1;;Ende;False;BCF Arena, 1700 Fribourg FR;6076;MYSPORTS;20201105000176;NL;CH;Regular Season
Fr;20.12.2019;19:45;Lausanne HC;Genève-Servette HC; 2:4; 0:0|2:0|0:4;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;9600;MYSPORTS;20201105000177;NL;CH;Regular Season
Fr;20.12.2019;19:45;HC Lugano;EHC Biel-Bienne; 6:3; 2:0|1:2|3:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;5597;MYSPORTS;20201105000178;NL;CH;Regular Season
Fr;20.12.2019;19:45;SCL Tigers;SC Bern; 1:2; 0:0|0:0|1:1|0:1;OT;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;6000;MYSPORTS;20201105000179;NL;CH;Regular Season
Fr;20.12.2019;19:45;EV Zug;HC Davos; 4:2; 0:1|2:0|2:1;;Ende;False;BOSSARD Arena, 6303 Zug;7200;MYSPORTS,MYSPORTSONE;20201105000180;NL;CH;Regular Season
Sa;21.12.2019;19:45;SC Bern;HC Ambri-Piotta; 2:3; 0:2|1:0|1:0|0:1;SO;Ende;False;PostFinance-Arena, 3014 Bern BE;16889;MYSPORTS;20201105000181;NL;CH;Regular Season
Sa;21.12.2019;19:45;EHC Biel-Bienne;SCL Tigers; 2:5; 1:1|1:1|0:3;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6132;MYSPORTS,MYSPORTSONE;20201105000182;NL;CH;Regular Season
Sa;21.12.2019;19:45;HC Davos;HC Lugano; 3:2; 0:1|1:1|2:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5409;MYSPORTS;20201105000183;NL;CH;Regular Season
Sa;21.12.2019;19:45;Genève-Servette HC;Fribourg-Gottéron; 3:0; 2:0|0:0|1:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;6777;MYSPORTS;20201105000184;NL;CH;Regular Season
Sa;21.12.2019;19:45;SC Rapperswil-Jona Lakers;EV Zug; 1:4; 1:2|0:1|0:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;4121;MYSPORTS;20201105000185;NL;CH;Regular Season
Sa;21.12.2019;19:45;ZSC Lions;Lausanne HC; 2:6; 2:2|0:2|0:2;;Ende;False;Hallenstadion, 8050 Zürich ZH;10832;MYSPORTS;20201105000186;NL;CH;Regular Season
Mo;23.12.2019;19:45;HC Ambri-Piotta;HC Davos; 4:5; 2:1|1:2|1:1|0:1;SO;Ende;False;Stadio Valascia, 6775 Ambri TI;6500;MYSPORTS;20201105000187;NL;CH;Regular Season
Mo;23.12.2019;19:45;EHC Biel-Bienne;ZSC Lions; 4:5; 3:1|0:1|1:2|0:1;OT;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6281;MYSPORTS;20201105000188;NL;CH;Regular Season
Mo;23.12.2019;19:45;SC Rapperswil-Jona Lakers;Fribourg-Gottéron; 2:3; 0:0|2:2|0:0|0:1;OT;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;4019;MYSPORTS;20201105000189;NL;CH;Regular Season
Mo;23.12.2019;19:45;HC Lugano;Lausanne HC; 0:2; 0:1|0:0|0:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;6120;MYSPORTS;20201105000190;NL;CH;Regular Season
Mo;23.12.2019;19:45;SCL Tigers;Genève-Servette HC; 1:2; 0:0|0:1|1:0|0:1;SO;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5951;MYSPORTS;20201105000191;NL;CH;Regular Season
Mo;23.12.2019;19:45;EV Zug;SC Bern; 1:0; 0:0|0:0|1:0;;Ende;False;BOSSARD Arena, 6303 Zug;7200;MYSPORTS;20201105000192;NL;CH;Regular Season
Do;02.01.2020;15:45;ZSC Lions;SCL Tigers; 2:3; 0:1|1:1|1:0|0:1;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;10350;MYSPORTS;20201105000198;NL;CH;Regular Season
Do;02.01.2020;19:45;SC Bern;EHC Biel-Bienne; 3:2; 1:0|1:0|1:2;;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;MYSPORTS,MYSPORTSONE;20201105000193;NL;CH;Regular Season
Do;02.01.2020;19:45;HC Davos;SC Rapperswil-Jona Lakers; 3:1; 1:0|1:0|1:1;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5419;MYSPORTS;20201105000194;NL;CH;Regular Season
Do;02.01.2020;19:45;Fribourg-Gottéron;EV Zug; 2:3; 1:0|1:2|0:1;;Ende;False;BCF Arena, 1700 Fribourg FR;6500;MYSPORTS;20201105000195;NL;CH;Regular Season
Do;02.01.2020;19:45;Lausanne HC;HC Ambri-Piotta; 5:1; 1:1|3:0|1:0;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;9234;MYSPORTS;20201105000197;NL;CH;Regular Season
Fr;03.01.2020;19:45;EHC Biel-Bienne;Lausanne HC; 4:5; 2:0|2:3|0:1|0:1;SO;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6102;MYSPORTS;20201105000200;NL;CH;Regular Season
Fr;03.01.2020;19:45;SC Rapperswil-Jona Lakers;SC Bern; 3:2; 1:1|1:1|0:0|1:0;SO;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;4463;MYSPORTS;20201105000201;NL;CH;Regular Season
Fr;03.01.2020;19:45;HC Lugano;Fribourg-Gottéron; 4:2; 1:0|2:1|1:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;5879;MYSPORTS;20201105000202;NL;CH;Regular Season
Fr;03.01.2020;19:45;SCL Tigers;HC Davos; 1:2; 0:0|0:0|1:1|0:1;OT;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;6000;MYSPORTS,MYSPORTSONE;20201105000203;NL;CH;Regular Season
Fr;03.01.2020;19:45;EV Zug;Genève-Servette HC; 1:5; 1:1|0:3|0:1;;Ende;False;BOSSARD Arena, 6303 Zug;7200;MYSPORTS;20201105000204;NL;CH;Regular Season
Sa;04.01.2020;19:45;HC Ambri-Piotta;ZSC Lions; 2:3; 0:0|1:0|1:2|0:1;OT;Ende;False;Stadio Valascia, 6775 Ambri TI;6120;MYSPORTS;20201105000199;NL;CH;Regular Season
So;05.01.2020;15:45;SC Bern;HC Lugano; 2:5; 1:1|1:1|0:3;;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;MYSPORTS;20201105000205;NL;CH;Regular Season
So;05.01.2020;15:45;HC Davos;EHC Biel-Bienne; 4:3; 1:1|1:2|1:0|1:0;OT;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4640;MYSPORTS;20201105000206;NL;CH;Regular Season
So;05.01.2020;15:45;Fribourg-Gottéron;SCL Tigers; 5:4; 0:2|2:1|2:1|1:0;OT;Ende;False;BCF Arena, 1700 Fribourg FR;6500;MYSPORTS;20201105000207;NL;CH;Regular Season
So;05.01.2020;15:45;Genève-Servette HC;HC Ambri-Piotta; 2:0; 2:0|0:0|0:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;6676;MYSPORTS;20201105000208;NL;CH;Regular Season
So;05.01.2020;15:45;ZSC Lions;EV Zug; 1:2; 0:1|0:0|1:0|0:1;SO;Ende;False;Hallenstadion, 8050 Zürich ZH;11200;MYSPORTS,MYSPORTSONE;20201105000210;NL;CH;Regular Season
Di;07.01.2020;19:45;HC Davos;ZSC Lions; 3:4; 2:1|1:1|0:1|0:1;OT;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;3716;MYSPORTS;20201105000067;NL;CH;Regular Season
Fr;10.01.2020;19:45;EHC Biel-Bienne;EV Zug; 6:5; 3:3|0:0|2:2|1:0;OT;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5761;MYSPORTS;20201105000211;NL;CH;Regular Season
Fr;10.01.2020;19:45;Genève-Servette HC;SC Bern; 2:1; 0:0|1:1|1:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;6503;MYSPORTS,MYSPORTSONE;20201105000212;NL;CH;Regular Season
Fr;10.01.2020;19:45;SCL Tigers;ZSC Lions; 1:6; 1:2|0:1|0:3;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5886;MYSPORTS;20201105000216;NL;CH;Regular Season
Sa;11.01.2020;19:45;HC Ambri-Piotta;SC Rapperswil-Jona Lakers; 2:5; 0:2|2:1|0:2;;Ende;False;Stadio Valascia, 6775 Ambri TI;5333;MYSPORTS;20201105000217;NL;CH;Regular Season
Sa;11.01.2020;19:45;SC Bern;Genève-Servette HC; 3:2; 3:1|0:1|0:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;16299;MYSPORTS;20201105000218;NL;CH;Regular Season
Sa;11.01.2020;19:45;HC Davos;HC Lugano; 5:1; 1:1|2:0|2:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4909;MYSPORTS;20201105000219;NL;CH;Regular Season
Sa;11.01.2020;19:45;Fribourg-Gottéron;Lausanne HC; 3:1; 0:1|2:0|1:0;;Ende;False;BCF Arena, 1700 Fribourg FR;6500;MYSPORTS;20201105000220;NL;CH;Regular Season
Sa;11.01.2020;19:45;EV Zug;EHC Biel-Bienne; 4:3; 1:1|1:0|2:2;;Ende;False;BOSSARD Arena, 6303 Zug;7048;MYSPORTS,MYSPORTSONE;20201105000222;NL;CH;Regular Season
So;12.01.2020;15:45;SC Rapperswil-Jona Lakers;HC Ambri-Piotta; 1:4; 0:1|1:2|0:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;5679;MYSPORTS;20201105000213;NL;CH;Regular Season
So;12.01.2020;15:45;HC Lugano;HC Davos; 2:1; 1:0|0:1|1:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;6309;MYSPORTS;20201105000215;NL;CH;Regular Season
Di;14.01.2020;19:45;Genève-Servette HC;HC Lugano; 0:2; 0:1|0:1|0:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;5788;MYSPORTS;20201105000196;NL;CH;Regular Season
Di;14.01.2020;19:45;ZSC Lions;SCL Tigers; 6:1; 0:0|2:1|4:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;8418;MYSPORTS;20201105000221;NL;CH;Regular Season
Fr;17.01.2020;19:45;SC Bern;Lausanne HC; 4:3; 0:1|1:1|2:1|1:0;OT;Ende;False;PostFinance-Arena, 3014 Bern BE;16301;MYSPORTS;20201105000223;NL;CH;Regular Season
Fr;17.01.2020;19:45;EHC Biel-Bienne;Genève-Servette HC; 7:3; 2:2|1:0|4:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5675;MYSPORTS;20201105000224;NL;CH;Regular Season
Fr;17.01.2020;19:45;HC Davos;Fribourg-Gottéron; 7:2; 5:0|0:2|2:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4341;MYSPORTS;20201105000225;NL;CH;Regular Season
Fr;17.01.2020;19:45;SC Rapperswil-Jona Lakers;ZSC Lions; 3:0; 1:0|0:0|2:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;5891;MYSPORTS;20201105000226;NL;CH;Regular Season
Fr;17.01.2020;19:45;HC Lugano;SCL Tigers; 1:3; 0:0|1:0|0:3;;Ende;False;Cornèr Arena, 6948 Porza Ti;5670;MYSPORTS;20201105000227;NL;CH;Regular Season
Fr;17.01.2020;19:45;EV Zug;HC Ambri-Piotta; 3:1; 1:0|1:1|1:0;;Ende;False;BOSSARD Arena, 6303 Zug;6886;MYSPORTS;20201105000228;NL;CH;Regular Season
Sa;18.01.2020;19:45;HC Ambri-Piotta;EHC Biel-Bienne; 5:4; 0:1|3:1|1:2|1:0;OT;Ende;False;Stadio Valascia, 6775 Ambri TI;4923;MYSPORTS;20201105000229;NL;CH;Regular Season
Sa;18.01.2020;19:45;Fribourg-Gottéron;SC Bern; 2:3; 1:1|0:0|1:1|0:1;OT;Ende;False;BCF Arena, 1700 Fribourg FR;6500;MYSPORTS,MYSPORTSONE;20201105000230;NL;CH;Regular Season
Sa;18.01.2020;19:45;Genève-Servette HC;SC Rapperswil-Jona Lakers; 5:1; 3:0|1:1|1:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;7135;MYSPORTS;20201105000231;NL;CH;Regular Season
Sa;18.01.2020;19:45;SCL Tigers;EV Zug; 5:1; 2:0|1:1|2:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5970;MYSPORTS;20201105000233;NL;CH;Regular Season
Sa;18.01.2020;19:45;ZSC Lions;HC Lugano; 1:2; 1:1|0:1|0:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;9781;MYSPORTS;20201105000234;NL;CH;Regular Season
Di;21.01.2020;19:45;EV Zug;SCL Tigers; 2:1; 0:1|2:0|0:0;;Ende;False;BOSSARD Arena, 6303 Zug;6428;MYSPORTS;20201105000096;NL;CH;Regular Season
Di;21.01.2020;19:45;EHC Biel-Bienne;HC Ambri-Piotta; 3:1; 1:1|2:0|0:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5701;MYSPORTS;20201105000164;NL;CH;Regular Season
Di;21.01.2020;19:45;HC Lugano;SC Rapperswil-Jona Lakers; 2:1; 0:1|1:0|1:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;5439;MYSPORTS;20201105000245;NL;CH;Regular Season
Do;23.01.2020;19:45;Genève-Servette HC;ZSC Lions; 6:9; 3:2|1:3|2:4;;Ende;False;Les Vernets, 1227 Les Acacias GE;5505;MYSPORTS;20201105000237;NL;CH;Regular Season
Fr;24.01.2020;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 3:2; 0:0|0:1|2:1|1:0;SO;Ende;False;BCF Arena, 1700 Fribourg FR;6186;MYSPORTS;20201105000236;NL;CH;Regular Season
Fr;24.01.2020;19:45;SC Rapperswil-Jona Lakers;EHC Biel-Bienne; 4:6; 1:2|3:1|0:3;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;3644;MYSPORTS;20201105000238;NL;CH;Regular Season
Fr;24.01.2020;19:45;SCL Tigers;Lausanne HC; 0:4; 0:0|0:2|0:2;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5845;MYSPORTS;20201105000239;NL;CH;Regular Season
Fr;24.01.2020;19:45;EV Zug;HC Lugano; 1:2; 0:1|0:1|1:0;;Ende;False;BOSSARD Arena, 6303 Zug;6650;MYSPORTS;20201105000240;NL;CH;Regular Season
Sa;25.01.2020;19:45;HC Ambri-Piotta;SCL Tigers; 4:2; 1:1|2:0|1:1;;Ende;False;Stadio Valascia, 6775 Ambri TI;5359;MYSPORTS;20201105000241;NL;CH;Regular Season
Sa;25.01.2020;19:45;SC Bern;Genève-Servette HC; 3:4; 2:2|0:1|1:0|0:1;OT;Ende;False;PostFinance-Arena, 3014 Bern BE;15550;MYSPORTS;20201105000242;NL;CH;Regular Season
Sa;25.01.2020;19:45;EHC Biel-Bienne;EV Zug; 0:1; 0:0|0:0|0:0|0:1;OT;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6303;MYSPORTS;20201105000243;NL;CH;Regular Season
Sa;25.01.2020;19:45;Lausanne HC;Fribourg-Gottéron; 1:3; 0:0|1:1|0:2;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;9600;MYSPORTS;20201105000244;NL;CH;Regular Season
Sa;25.01.2020;19:45;ZSC Lions;HC Davos; 5:4; 3:1|0:1|1:2|1:0;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;11200;MYSPORTS,MYSPORTSONE;20201105000246;NL;CH;Regular Season
So;26.01.2020;15:45;HC Davos;SC Bern; 4:3; 1:0|3:2|0:1;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5663;MYSPORTS;20201105000235;NL;CH;Regular Season
Di;28.01.2020;19:45;Lausanne HC;SC Rapperswil-Jona Lakers; 2:1; 0:0|0:1|1:0|1:0;SO;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;7887;MYSPORTS;20201105000209;NL;CH;Regular Season
Do;30.01.2020;19:45;HC Davos;EV Zug; 2:4; 1:1|1:1|0:2;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4524;MYSPORTS,MYSPORTSONE;20201105000249;NL;CH;Regular Season
Do;30.01.2020;19:45;Genève-Servette HC;Lausanne HC; 0:3; 0:2|0:0|0:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;7135;MYSPORTS;20201105000250;NL;CH;Regular Season
Do;30.01.2020;19:45;SC Rapperswil-Jona Lakers;HC Ambri-Piotta; 3:2; 2:0|0:0|0:2|1:0;SO;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;3722;MYSPORTS;20201105000251;NL;CH;Regular Season
Do;30.01.2020;19:45;ZSC Lions;Fribourg-Gottéron; 1:2; 1:1|0:0|0:0|0:1;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;8926;MYSPORTS;20201105000252;NL;CH;Regular Season
Fr;31.01.2020;19:45;HC Ambri-Piotta;SC Bern; 3:0; 0:0|1:0|2:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;5126;MYSPORTS;20201105000253;NL;CH;Regular Season
Fr;31.01.2020;19:45;Lausanne HC;ZSC Lions; 4:2; 1:1|1:1|2:0;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;8675;MYSPORTS,MYSPORTSONE;20201105000255;NL;CH;Regular Season
Fr;31.01.2020;19:45;HC Lugano;HC Davos; 5:3; 1:3|3:0|1:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;6066;MYSPORTS;20201105000256;NL;CH;Regular Season
Fr;31.01.2020;19:45;SCL Tigers;EHC Biel-Bienne; 2:0; 0:0|1:0|1:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;6000;MYSPORTS;20201105000257;NL;CH;Regular Season
Fr;31.01.2020;19:45;EV Zug;SC Rapperswil-Jona Lakers; 4:1; 1:0|1:0|2:1;;Ende;False;BOSSARD Arena, 6303 Zug;6919;MYSPORTS;20201105000258;NL;CH;Regular Season
