Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;Status;Versch.;Stadion;Zus.;TV/Online;Id;Liga;Region;Phase
Sa;30.10.2021;19:45;HC Lugano;Genève-Servette HC; 1:4; 0:2|0:2|1:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;5363;MYSPORTS;20221105000129;NL;CH;Regular Season
So;31.10.2021;15:45;ZSC Lions;SCL Tigers; 5:2; 1:0|1:2|3:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;8362;MYSPORTS;20221105000130;NL;CH;Regular Season
Di;02.11.2021;19:45;HC Ajoie;SC Bern; 2:5; 0:1|1:3|1:1;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;3638;MYSPORTS;20221105000131;NL;CH;Regular Season
Di;02.11.2021;19:45;Genève-Servette HC;EHC Biel-Bienne; 3:1; 2:0|1:0|0:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;4680;MYSPORTS;20221105000132;NL;CH;Regular Season
Di;02.11.2021;19:45;SC Rapperswil-Jona Lakers;HC Ambri-Piotta; 4:1; 0:1|3:0|1:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;4013;MYSPORTS;20221105000133;NL;CH;Regular Season
Di;02.11.2021;19:45;Lausanne HC;Fribourg-Gottéron; 6:3; 2:2|2:0|2:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;6236;MYSPORTS;20221105000134;NL;CH;Regular Season
Di;02.11.2021;19:45;SCL Tigers;HC Davos; 2:3; 1:1|0:1|1:1;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;4507;MYSPORTS;20221105000135;NL;CH;Regular Season
Di;02.11.2021;19:45;EV Zug;HC Lugano; 6:1; 2:0|2:1|2:0;;Ende;False;BOSSARD Arena, 6303 Zug;6423;MYSPORTS;20221105000136;NL;CH;Regular Season
Fr;05.11.2021;19:45;HC Ajoie;EV Zug; 0:2; 0:0|0:1|0:1;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;3747;MYSPORTS;20221105000137;NL;CH;Regular Season
Fr;05.11.2021;19:45;EHC Biel-Bienne;SC Bern; 6:2; 0:0|2:1|4:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6521;MYSPORTS;20221105000138;NL;CH;Regular Season
Fr;05.11.2021;19:45;HC Davos;Lausanne HC; 4:1; 0:0|1:0|3:1;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;3331;MYSPORTS;20221105000139;NL;CH;Regular Season
Fr;05.11.2021;19:45;Fribourg-Gottéron;Genève-Servette HC; 3:1; 0:0|3:0|0:1;;Ende;False;BCF Arena, 1700 Fribourg FR;8902;MYSPORTS;20221105000140;NL;CH;Regular Season
Fr;05.11.2021;19:45;SC Rapperswil-Jona Lakers;SCL Tigers; 4:3; 1:1|2:2|1:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;3954;MYSPORTS;20221105000141;NL;CH;Regular Season
Fr;05.11.2021;19:45;HC Lugano;ZSC Lions; 1:4; 1:1|0:2|0:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;4729;MYSPORTS;20221105000142;NL;CH;Regular Season
Sa;06.11.2021;19:45;HC Ambri-Piotta;HC Davos; 2:3; 1:1|1:1|0:1;;Ende;False;Gottardo Arena, 6775 Ambri TI;6775;MYSPORTS;20221105000143;NL;CH;Regular Season
Sa;06.11.2021;19:45;SC Bern;HC Lugano; 3:1; 0:0|1:0|2:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;13966;MYSPORTS;20221105000144;NL;CH;Regular Season
Sa;06.11.2021;19:45;Genève-Servette HC;HC Ajoie; 3:4; 1:0|2:0|0:3|0:1;SO;Ende;False;Les Vernets, 1227 Les Acacias GE;5705;MYSPORTS;20221105000145;NL;CH;Regular Season
Sa;06.11.2021;19:45;EV Zug;SC Rapperswil-Jona Lakers; 0:3; 0:2|0:0|0:1;;Ende;False;BOSSARD Arena, 6303 Zug;6849;MYSPORTS;20221105000148;NL;CH;Regular Season
Di;16.11.2021;19:45;HC Davos;EV Zug; 2:0; 2:0|0:0|0:0;;Ende;True;Eisstadion Davos, 7270 Davos-Platz GR;3381;MYSPORTS;20221105000098;NL;CH;Regular Season
Di;16.11.2021;19:45;EHC Biel-Bienne;SC Rapperswil-Jona Lakers; 1:2; 1:1|0:0|0:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;4692;MYSPORTS;20221105000217;NL;CH;Regular Season
Di;16.11.2021;19:45;HC Ambri-Piotta;HC Ajoie; 2:0; 1:0|1:0|0:0;;Ende;False;Gottardo Arena, 6775 Ambri TI;5482;MYSPORTS;20221105000279;NL;CH;Regular Season
Fr;19.11.2021;19:45;HC Ajoie;HC Davos; 3:1; 0:1|1:0|2:0;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;4106;MYSPORTS;20221105000149;NL;CH;Regular Season
Fr;19.11.2021;19:45;Fribourg-Gottéron;SCL Tigers; 4:3; 1:1|2:0|1:2;;Ende;False;BCF Arena, 1700 Fribourg FR;8895;MYSPORTS;20221105000150;NL;CH;Regular Season
Fr;19.11.2021;19:45;Genève-Servette HC;EV Zug; 3:4; 0:1|1:1|2:1|0:1;OT;Ende;False;Les Vernets, 1227 Les Acacias GE;5681;MYSPORTS;20221105000151;NL;CH;Regular Season
Fr;19.11.2021;19:45;SC Rapperswil-Jona Lakers;SC Bern; 2:3; 2:0|0:1|0:2;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;5079;MYSPORTS;20221105000152;NL;CH;Regular Season
Fr;19.11.2021;19:45;HC Lugano;HC Ambri-Piotta; 5:2; 1:1|3:0|1:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;6733;RSI,MYSPORTS;20221105000153;NL;CH;Regular Season
Sa;20.11.2021;19:45;HC Ambri-Piotta;Genève-Servette HC; 2:3; 0:0|2:1|0:2;;Ende;False;Gottardo Arena, 6775 Ambri TI;6616;MYSPORTS;20221105000155;NL;CH;Regular Season
Sa;20.11.2021;19:45;SC Bern;ZSC Lions; 6:1; 1:0|3:0|2:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;15003;MYSPORTS;20221105000156;NL;CH;Regular Season
Sa;20.11.2021;19:45;HC Davos;Fribourg-Gottéron; 0:2; 0:1|0:0|0:1;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5278;MYSPORTS;20221105000157;NL;CH;Regular Season
Sa;20.11.2021;19:45;Lausanne HC;HC Lugano; 4:8; 0:2|2:4|2:2;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;7005;MYSPORTS;20221105000158;NL;CH;Regular Season
Sa;20.11.2021;19:45;SCL Tigers;HC Ajoie; 8:2; 3:1|3:1|2:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5040;MYSPORTS;20221105000159;NL;CH;Regular Season
Sa;20.11.2021;19:45;EV Zug;EHC Biel-Bienne; 4:3; 1:1|1:1|2:1;;Ende;False;BOSSARD Arena, 6303 Zug;6857;MYSPORTS;20221105000160;NL;CH;Regular Season
So;21.11.2021;15:45;ZSC Lions;Lausanne HC; 1:0; 1:0|0:0|0:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;9162;MYSPORTS;20221105000154;NL;CH;Regular Season
Di;23.11.2021;19:45;EHC Biel-Bienne;HC Ajoie; 8:1; 3:1|3:0|2:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6203;MYSPORTS;20221105000099;NL;CH;Regular Season
Di;23.11.2021;19:45;SCL Tigers;SC Rapperswil-Jona Lakers; 1:4; 1:1|0:1|0:2;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;4280;MYSPORTS;20221105000318;NL;CH;Regular Season
Fr;26.11.2021;19:45;HC Ajoie;SC Rapperswil-Jona Lakers; 2:5; 1:0|1:1|0:4;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;3635;MYSPORTS;20221105000161;NL;CH;Regular Season
Fr;26.11.2021;19:45;SC Bern;Lausanne HC; 3:2; 1:2|1:0|1:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;13714;MYSPORTS;20221105000162;NL;CH;Regular Season
Fr;26.11.2021;19:45;EHC Biel-Bienne;HC Ambri-Piotta; 3:2; 2:0|0:2|1:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5624;MYSPORTS;20221105000163;NL;CH;Regular Season
Fr;26.11.2021;19:45;HC Lugano;Fribourg-Gottéron; 3:4; 0:3|2:0|1:0|0:1;OT;Ende;False;Cornèr Arena, 6948 Porza Ti;4942;MYSPORTS;20221105000165;NL;CH;Regular Season
Fr;26.11.2021;19:45;EV Zug;SCL Tigers; 3:2; 0:0|2:0|0:2|1:0;OT;Ende;False;BOSSARD Arena, 6303 Zug;6807;MYSPORTS;20221105000166;NL;CH;Regular Season
Sa;27.11.2021;19:45;HC Davos;ZSC Lions; 4:1; 0:0|4:1|0:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4860;MYSPORTS;20221105000164;NL;CH;Regular Season
Sa;27.11.2021;19:45;HC Ambri-Piotta;EV Zug; 4:6; 4:1|0:2|0:3;;Ende;False;Gottardo Arena, 6775 Ambri TI;6212;MYSPORTS;20221105000167;NL;CH;Regular Season
Sa;27.11.2021;19:45;Lausanne HC;SC Bern; 3:1; 1:0|1:0|1:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;6226;MYSPORTS;20221105000169;NL;CH;Regular Season
Sa;27.11.2021;19:46;Genève-Servette HC;EHC Biel-Bienne; 2:1; 0:0|1:0|0:1|1:0;OT;Ende;False;Les Vernets, 1227 Les Acacias GE;4705;MYSPORTS;20221105000168;NL;CH;Regular Season
So;28.11.2021;15:45;SC Rapperswil-Jona Lakers;HC Ajoie; 6:3; 2:1|3:1|1:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;5011;MYSPORTS;20221105000171;NL;CH;Regular Season
Mo;29.11.2021;19:45;Fribourg-Gottéron;ZSC Lions; 4:3; 1:2|1:1|1:0|1:0;SO;Ende;False;BCF Arena, 1700 Fribourg FR;8017;MYSPORTS;20221105000229;NL;CH;Regular Season
Di;30.11.2021;19:45;Lausanne HC;HC Ajoie; 2:0; 1:0|1:0|0:0;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;7227;MYSPORTS;20221105000016;NL;CH;Regular Season
Di;30.11.2021;19:45;ZSC Lions;Fribourg-Gottéron; 5:4; 2:3|1:0|1:1|1:0;SO;Ende;False;Hallenstadion, 8050 Zürich ZH;7901;MYSPORTS;20221105000147;NL;CH;Regular Season
Di;30.11.2021;19:45;HC Davos;SCL Tigers; 1:6; 0:0|0:5|1:1;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;3134;MYSPORTS;20221105000170;NL;CH;Regular Season
Di;30.11.2021;19:45;EV Zug;HC Ambri-Piotta; 3:4; 0:2|2:1|1:1;;Ende;False;BOSSARD Arena, 6303 Zug;6541;MYSPORTS;20221105000172;NL;CH;Regular Season
Di;30.11.2021;19:45;HC Lugano;Genève-Servette HC; 3:0; 0:0|0:0|3:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;4758;MYSPORTS;20221105000232;NL;CH;Regular Season
Fr;03.12.2021;19:45;Fribourg-Gottéron;SC Bern; 4:3; 1:2|1:0|1:1|1:0;OT;Ende;False;BCF Arena, 1700 Fribourg FR;8934;MYSPORTS;20221105000174;NL;CH;Regular Season
Fr;03.12.2021;19:45;Genève-Servette HC;SC Rapperswil-Jona Lakers; 2:0; 1:0|0:0|1:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;4173;MYSPORTS;20221105000175;NL;CH;Regular Season
Fr;03.12.2021;19:45;Lausanne HC;HC Davos; 2:3; 1:0|1:1|0:1|0:1;SO;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;5556;MYSPORTS;20221105000176;NL;CH;Regular Season
Fr;03.12.2021;19:45;ZSC Lions;EHC Biel-Bienne; 5:2; 2:0|0:1|3:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;7794;MYSPORTS;20221105000177;NL;CH;Regular Season
Sa;04.12.2021;19:45;HC Ajoie;Lausanne HC; 1:6; 1:0|0:2|0:4;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;4162;MYSPORTS;20221105000179;NL;CH;Regular Season
Sa;04.12.2021;19:45;SC Bern;HC Lugano; 2:3; 0:0|1:1|1:1|0:1;SO;Ende;False;PostFinance-Arena, 3014 Bern BE;13444;MYSPORTS;20221105000180;NL;CH;Regular Season
Sa;04.12.2021;19:45;EHC Biel-Bienne;Genève-Servette HC; 1:3; 1:1|0:1|0:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5295;MYSPORTS;20221105000181;NL;CH;Regular Season
Sa;04.12.2021;19:45;SC Rapperswil-Jona Lakers;Fribourg-Gottéron; 4:5; 1:1|2:3|1:0|0:1;OT;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;3812;MYSPORTS;20221105000183;NL;CH;Regular Season
Sa;04.12.2021;19:45;SCL Tigers;EV Zug; 0:5; 0:1|0:1|0:3;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5063;MYSPORTS;20221105000184;NL;CH;Regular Season
Sa;04.12.2021;19:45;HC Ambri-Piotta;ZSC Lions; 2:3; 1:2|0:0|1:0|0:1;OT;Ende;False;Gottardo Arena, 6775 Ambri TI;6137;MYSPORTS;20221105000209;NL;CH;Regular Season
So;05.12.2021;15:45;HC Davos;HC Ambri-Piotta; 2:0; 2:0|0:0|0:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4755;MYSPORTS;20221105000182;NL;CH;Regular Season
Di;07.12.2021;19:45;SC Rapperswil-Jona Lakers;ZSC Lions; 6:5; 2:1|3:1|1:3;;Ende;True;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;3583;MYSPORTS;20221105000022;NL;CH;Regular Season
Di;07.12.2021;19:45;HC Ambri-Piotta;SCL Tigers; 5:6; 2:1|0:5|3:0;;Ende;False;Gottardo Arena, 6775 Ambri TI;5905;MYSPORTS;20221105000173;NL;CH;Regular Season
Do;09.12.2021;19:45;Genève-Servette HC;ZSC Lions; 3:1; 1:0|1:1|1:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;4456;MYSPORTS;20221105000196;NL;CH;Regular Season
Fr;10.12.2021;19:45;HC Ambri-Piotta;HC Lugano; 1:2; 1:0|0:0|0:2;;Ende;False;Gottardo Arena, 6775 Ambri TI;6553;RSI,MYSPORTS;20221105000185;NL;CH;Regular Season
Fr;10.12.2021;19:45;Fribourg-Gottéron;HC Ajoie; 6:3; 0:1|2:2|4:0;;Ende;False;BCF Arena, 1700 Fribourg FR;8837;MYSPORTS;20221105000187;NL;CH;Regular Season
Fr;10.12.2021;19:45;Lausanne HC;ZSC Lions; 5:2; 2:0|2:1|1:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;5819;MYSPORTS;20221105000188;NL;CH;Regular Season
Fr;10.12.2021;19:45;SCL Tigers;EHC Biel-Bienne; 2:5; 0:1|0:2|2:2;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5013;MYSPORTS;20221105000189;NL;CH;Regular Season
Fr;10.12.2021;19:45;EV Zug;SC Bern; 2:1; 2:0|0:1|0:0;;Ende;False;BOSSARD Arena, 6303 Zug;7069;MYSPORTS;20221105000190;NL;CH;Regular Season
Sa;11.12.2021;19:45;HC Ajoie;HC Ambri-Piotta; 1:4; 1:1|0:2|0:1;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;3805;MYSPORTS;20221105000191;NL;CH;Regular Season
Sa;11.12.2021;19:45;SC Bern;HC Davos; 3:1; 2:0|0:1|1:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;14131;MYSPORTS;20221105000192;NL;CH;Regular Season
Sa;11.12.2021;19:45;EHC Biel-Bienne;Fribourg-Gottéron; 1:3; 0:1|0:2|1:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5901;MYSPORTS;20221105000193;NL;CH;Regular Season
Sa;11.12.2021;19:45;SC Rapperswil-Jona Lakers;EV Zug; 5:2; 0:0|3:0|2:2;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;4195;MYSPORTS;20221105000194;NL;CH;Regular Season
Sa;11.12.2021;19:45;HC Lugano;SCL Tigers; 4:1; 2:1|1:0|1:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;4940;MYSPORTS;20221105000195;NL;CH;Regular Season
So;12.12.2021;15:45;HC Davos;SC Rapperswil-Jona Lakers; 4:3; 2:0|0:3|1:0|1:0;OT;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4365;MYSPORTS;20221105000186;NL;CH;Regular Season
So;19.12.2021;15:45;HC Ajoie;EHC Biel-Bienne; 1:4; 0:1|0:1|1:2;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;4586;MYSPORTS;20221105000197;NL;CH;Regular Season
So;19.12.2021;15:45;HC Davos;ZSC Lions; 1:5; 0:2|0:1|1:2;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;5085;MYSPORTS;20221105000198;NL;CH;Regular Season
So;19.12.2021;15:45;SCL Tigers;SC Bern; 2:3; 0:0|1:1|1:1|0:1;OT;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;6000;MYSPORTS;20221105000201;NL;CH;Regular Season
Mo;20.12.2021;19:45;Fribourg-Gottéron;SCL Tigers; 5:1; 1:0|2:0|2:1;;Ende;False;BCF Arena, 1700 Fribourg FR;7943;MYSPORTS;20221105000205;NL;CH;Regular Season
Mo;20.12.2021;19:45;SC Rapperswil-Jona Lakers;Lausanne HC; 7:0; 1:0|2:0|4:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;3571;MYSPORTS;20221105000206;NL;CH;Regular Season
Mo;20.12.2021;19:45;HC Lugano;HC Davos; 6:4; 1:3|3:0|2:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;4634;MYSPORTS;20221105000207;NL;CH;Regular Season
Mo;20.12.2021;19:45;ZSC Lions;HC Ajoie; 8:2; 3:1|4:1|1:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;7341;MYSPORTS;20221105000208;NL;CH;Regular Season
Mi;22.12.2021;19:45;HC Davos;EV Zug; 1:2; 1:0|0:2|0:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;4400;MYSPORTS;20221105000210;NL;CH;Regular Season
Mi;22.12.2021;19:45;Fribourg-Gottéron;HC Lugano; 3:2; 1:1|0:1|1:0|1:0;OT;Ende;False;BCF Arena, 1700 Fribourg FR;8873;MYSPORTS;20221105000211;NL;CH;Regular Season
Mi;22.12.2021;19:45;SC Rapperswil-Jona Lakers;SC Bern; 2:1; 0:1|1:0|0:0|1:0;SO;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;5175;MYSPORTS;20221105000213;NL;CH;Regular Season
Mi;22.12.2021;19:45;Lausanne HC;EHC Biel-Bienne; 1:2; 1:1|0:0|0:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;5640;MYSPORTS;20221105000214;NL;CH;Regular Season
Do;23.12.2021;19:45;HC Ajoie;HC Davos; 1:2; 0:1|0:0|1:1;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;3723;MYSPORTS;20221105000215;NL;CH;Regular Season
Do;23.12.2021;19:45;HC Lugano;Lausanne HC; 5:1; 0:0|3:1|2:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;4738;MYSPORTS;20221105000218;NL;CH;Regular Season
Do;23.12.2021;19:45;ZSC Lions;SCL Tigers; 3:2; 0:1|2:0|0:1|1:0;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;8794;MYSPORTS;20221105000219;NL;CH;Regular Season
Do;23.12.2021;19:45;EV Zug;Genève-Servette HC; 1:5; 1:1|0:3|0:1;;Ende;False;BOSSARD Arena, 6303 Zug;6624;MYSPORTS;20221105000220;NL;CH;Regular Season
So;02.01.2022;15:45;ZSC Lions;Fribourg-Gottéron; 4:2; 2:1|1:1|1:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;8842;MYSPORTS;20221105000319;NL;CH;Regular Season
Fr;07.01.2022;19:45;Genève-Servette HC;HC Ambri-Piotta; 4:3; 1:3|2:0|1:0;;Ende;True;Les Vernets, 1227 Les Acacias GE;3592;MYSPORTS;20221105000223;NL;CH;Regular Season
Fr;07.01.2022;19:45;SCL Tigers;HC Ajoie; 0:0; ;;Abgesagt;True;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20221105000237;NL;CH;Regular Season
Sa;08.01.2022;19:45;Lausanne HC;Genève-Servette HC; 3:1; 1:0|1:0|1:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;6112;MYSPORTS;20221105000242;NL;CH;Regular Season
So;09.01.2022;15:45;EHC Biel-Bienne;HC Ambri-Piotta; 4:0; 1:0|0:0|3:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5149;MYSPORTS;20221105000233;NL;CH;Regular Season
So;09.01.2022;15:45;ZSC Lions;SC Bern; 4:3; 2:1|0:1|2:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;9059;MYSPORTS;20221105000238;NL;CH;Regular Season
Di;11.01.2022;19:45;HC Ambri-Piotta;EV Zug; 2:3; 2:0|0:0|0:2|0:1;OT;Ende;False;Gottardo Arena, 6775 Ambri TI;4516;MYSPORTS;20221105000203;NL;CH;Regular Season
Di;11.01.2022;19:45;Genève-Servette HC;HC Davos; 4:0; 1:0|2:0|1:0;;Ende;True;Les Vernets, 1227 Les Acacias GE;3696;MYSPORTS;20221105000235;NL;CH;Regular Season
Mi;12.01.2022;19:45;EHC Biel-Bienne;SC Bern; 8:7; 2:3|3:3|2:1|1:0;OT;Ende;True;Tissot Arena, 2504 Biel/Bienne BE;6039;MYSPORTS;20221105000222;NL;CH;Regular Season
Mi;12.01.2022;19:45;HC Davos;SCL Tigers; 4:1; 0:1|2:0|2:0;;Ende;True;Eisstadion Davos, 7270 Davos-Platz GR;2834;MYSPORTS;20221105000241;NL;CH;Regular Season
Mi;12.01.2022;19:45;HC Lugano;ZSC Lions; 2:3; 0:1|2:1|0:1;;Ende;True;Cornèr Arena, 6948 Porza Ti;3479;MYSPORTS;20221105000243;NL;CH;Regular Season
Fr;14.01.2022;19:45;Fribourg-Gottéron;HC Davos; 0:0; ;;Abgesagt;True;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20221105000245;NL;CH;Regular Season
Fr;14.01.2022;19:45;Genève-Servette HC;SCL Tigers; 5:1; 2:1|3:0|0:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;3782;MYSPORTS;20221105000246;NL;CH;Regular Season
Fr;14.01.2022;19:45;SC Rapperswil-Jona Lakers;HC Ambri-Piotta; 2:5; 1:1|0:3|1:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;4050;MYSPORTS;20221105000247;NL;CH;Regular Season
Fr;14.01.2022;19:45;Lausanne HC;SC Bern; 4:3; 1:1|1:1|2:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;5045;MYSPORTS;20221105000248;NL;CH;Regular Season
Sa;15.01.2022;19:45;HC Ajoie;ZSC Lions; 1:6; 0:1|1:4|0:1;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;3312;MYSPORTS;20221105000251;NL;CH;Regular Season
Sa;15.01.2022;19:45;SC Bern;Genève-Servette HC; 1:4; 1:2|0:1|0:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;12946;MYSPORTS;20221105000252;NL;CH;Regular Season
Sa;15.01.2022;19:45;EHC Biel-Bienne;Fribourg-Gottéron; 0:0; ;;Abgesagt;True;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20221105000253;NL;CH;Regular Season
Sa;15.01.2022;19:45;HC Davos;SC Rapperswil-Jona Lakers; 0:2; 0:0|0:0|0:2;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;3508;MYSPORTS;20221105000254;NL;CH;Regular Season
Sa;15.01.2022;19:45;EV Zug;HC Lugano; 5:0; 1:0|4:0|0:0;;Ende;False;BOSSARD Arena, 6303 Zug;6839;MYSPORTS;20221105000255;NL;CH;Regular Season
So;16.01.2022;15:45;Lausanne HC;HC Ambri-Piotta; 3:2; 2:0|1:1|0:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;5555;MYSPORTS;20221105000200;NL;CH;Regular Season
So;16.01.2022;15:45;HC Lugano;EHC Biel-Bienne; 2:3; 1:0|1:1|0:2;;Ende;False;Cornèr Arena, 6948 Porza Ti;3602;MYSPORTS;20221105000249;NL;CH;Regular Season
So;16.01.2022;15:45;ZSC Lions;EV Zug; 0:1; 0:0|0:0|0:0|0:1;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;9328;MYSPORTS;20221105000250;NL;CH;Regular Season
Mo;17.01.2022;19:45;SC Rapperswil-Jona Lakers;SCL Tigers; 5:3; 1:1|1:2|3:0;;Ende;True;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;2928;MYSPORTS;20221105000230;NL;CH;Regular Season
Di;18.01.2022;19:45;HC Ajoie;HC Lugano; 3:7; 1:2|2:2|0:3;;Ende;True;Raiffeisen Arena, 2900 Porrentruy JU;3076;MYSPORTS;20221105000221;NL;CH;Regular Season
Di;18.01.2022;19:45;EV Zug;EHC Biel-Bienne; 3:2; 0:0|0:0|2:2|1:0;SO;Ende;True;BOSSARD Arena, 6303 Zug;6360;MYSPORTS;20221105000244;NL;CH;Regular Season
Di;18.01.2022;19:45;Fribourg-Gottéron;SC Bern; 3:1; 1:1|0:0|2:0;;Ende;False;BCF Arena, 1700 Fribourg FR;8443;MYSPORTS;20221105000256;NL;CH;Regular Season
Di;18.01.2022;19:45;Genève-Servette HC;Lausanne HC; 4:3; 2:1|0:1|1:1|1:0;OT;Ende;False;Les Vernets, 1227 Les Acacias GE;4506;MYSPORTS;20221105000257;NL;CH;Regular Season
Di;18.01.2022;19:45;SCL Tigers;SC Rapperswil-Jona Lakers; 1:3; 0:0|1:1|0:2;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;4251;MYSPORTS;20221105000259;NL;CH;Regular Season
Di;18.01.2022;19:45;ZSC Lions;HC Davos; 3:2; 3:0|0:0|0:2;;Ende;False;Hallenstadion, 8050 Zürich ZH;7962;MYSPORTS;20221105000260;NL;CH;Regular Season
Mi;19.01.2022;19:45;Genève-Servette HC;Fribourg-Gottéron; 4:1; 0:0|1:1|3:0;;Ende;True;Les Vernets, 1227 Les Acacias GE;4222;MYSPORTS;20221105000199;NL;CH;Regular Season
Fr;21.01.2022;19:45;HC Ajoie;EV Zug; 3:6; 1:3|0:1|2:2;;Ende;False;Raiffeisen Arena, 2900 Porrentruy JU;3227;MYSPORTS;20221105000261;NL;CH;Regular Season
Fr;21.01.2022;19:45;SC Bern;Fribourg-Gottéron; 0:3; 0:1|0:1|0:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;13843;MYSPORTS;20221105000262;NL;CH;Regular Season
Fr;21.01.2022;19:45;EHC Biel-Bienne;ZSC Lions; 2:3; 1:0|0:1|1:1|0:1;SO;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5225;MYSPORTS;20221105000263;NL;CH;Regular Season
Fr;21.01.2022;19:45;HC Davos;Lausanne HC; 3:4; 2:2|1:0|0:2;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;2977;MYSPORTS;20221105000264;NL;CH;Regular Season
