Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;Status;Versch.;Stadion;Zus.;TV/Online;Id;Liga;Region;Phase
Do;01.10.2020;19:45;SC Bern;HC Ambri-Piotta; 2:0; 0:0|2:0|0:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;6750;MYSPORTS;20211105000037;NL;CH;Regular Season
Do;01.10.2020;19:45;Lausanne HC;SCL Tigers; 5:2; 1:0|2:1|2:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;4518;MYSPORTS;20211105000040;NL;CH;Regular Season
Do;01.10.2020;19:45;HC Lugano;ZSC Lions; 4:0; 2:0|1:0|1:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;3426;MYSPORTS;20211105000041;NL;CH;Regular Season
Do;01.10.2020;19:50;Fribourg-Gottéron;SC Rapperswil-Jona Lakers; 2:1; 1:0|1:0|0:1;;Ende;False;BCF Arena, 1700 Fribourg FR;5160;MYSPORTS;20211105000039;NL;CH;Regular Season
Fr;02.10.2020;19:45;HC Ambri-Piotta;HC Lugano; 0:3; 0:0|0:0|0:3;;Ende;False;Stadio Valascia, 6775 Ambri TI;2755;RSI,MYSPORTS;20211105000043;NL;CH;Regular Season
Fr;02.10.2020;19:45;EHC Biel-Bienne;Lausanne HC; 6:0; 1:0|4:0|1:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;3777;MYSPORTS;20211105000044;NL;CH;Regular Season
Fr;02.10.2020;19:45;Genève-Servette HC;HC Davos; 5:2; 1:1|3:0|1:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;4100;MYSPORTS;20211105000045;NL;CH;Regular Season
Fr;02.10.2020;19:45;SC Rapperswil-Jona Lakers;EV Zug; 2:3; 0:1|1:1|1:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;2612;MYSPORTS;20211105000046;NL;CH;Regular Season
Fr;02.10.2020;19:45;ZSC Lions;Fribourg-Gottéron; 5:2; 1:1|2:0|2:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;7243;SRF,RTS,MYSPORTS;20211105000048;NL;CH;Regular Season
Fr;09.10.2020;19:45;HC Ambri-Piotta;SC Rapperswil-Jona Lakers; 1:5; 1:1|0:1|0:3;;Ende;False;Stadio Valascia, 6775 Ambri TI;2287;MYSPORTS;20211105000049;NL;CH;Regular Season
Fr;09.10.2020;19:45;EHC Biel-Bienne;Fribourg-Gottéron; 4:5; 0:2|3:3|1:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;3777;MYSPORTS;20211105000051;NL;CH;Regular Season
Fr;09.10.2020;19:45;HC Lugano;EV Zug; 2:3; 1:2|0:0|1:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;3437;MYSPORTS;20211105000053;NL;CH;Regular Season
Fr;09.10.2020;19:45;ZSC Lions;Genève-Servette HC; 4:5; 1:0|2:1|1:3|0:1;SO;Ende;False;Hallenstadion, 8050 Zürich ZH;7293;MYSPORTS;20211105000054;NL;CH;Regular Season
Fr;09.10.2020;19:47;SC Bern;Lausanne HC; 3:4; 1:0|1:4|1:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;6750;MYSPORTS;20211105000050;NL;CH;Regular Season
Sa;10.10.2020;19:45;Fribourg-Gottéron;HC Lugano; 4:2; 1:0|0:1|3:1;;Ende;False;BCF Arena, 1700 Fribourg FR;5160;MYSPORTS;20211105000055;NL;CH;Regular Season
Sa;10.10.2020;19:45;Genève-Servette HC;HC Ambri-Piotta; 2:3; 0:1|2:2|0:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;3922;MYSPORTS;20211105000056;NL;CH;Regular Season
Sa;10.10.2020;19:45;SC Rapperswil-Jona Lakers;ZSC Lions; 1:2; 0:0|0:1|1:0|0:1;OT;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;2669;MYSPORTS;20211105000057;NL;CH;Regular Season
Sa;10.10.2020;19:45;Lausanne HC;HC Davos; 4:3; 1:1|2:1|1:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;4734;MYSPORTS;20211105000058;NL;CH;Regular Season
Sa;10.10.2020;19:45;SCL Tigers;EHC Biel-Bienne; 4:5; 2:2|0:1|2:1|0:1;OT;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;2085;MYSPORTS;20211105000059;NL;CH;Regular Season
Sa;10.10.2020;19:45;EV Zug;SC Bern; 2:1; 1:1|1:0|0:0;;Ende;False;BOSSARD Arena, 6303 Zug;3259;MYSPORTS;20211105000060;NL;CH;Regular Season
Di;13.10.2020;19:45;ZSC Lions;Lausanne HC; 3:1; 0:1|1:0|2:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;7180;MYSPORTS;20211105000251;NL;CH;Regular Season
Do;15.10.2020;19:45;Genève-Servette HC;SCL Tigers; 8:1; 3:1|2:0|3:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;3788;MYSPORTS;20211105000071;NL;CH;Regular Season
Fr;16.10.2020;19:45;SC Rapperswil-Jona Lakers;Genève-Servette HC; 2:1; 0:0|0:1|1:0|1:0;OT;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;2537;MYSPORTS;20211105000062;NL;CH;Regular Season
Fr;16.10.2020;19:45;SCL Tigers;HC Ambri-Piotta; 3:2; 0:0|1:2|1:0|1:0;OT;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;2005;MYSPORTS;20211105000064;NL;CH;Regular Season
Fr;16.10.2020;19:45;ZSC Lions;SC Bern; 3:0; 1:0|0:0|2:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;7582;MYSPORTS;20211105000065;NL;CH;Regular Season
Fr;16.10.2020;19:45;EV Zug;Lausanne HC; 0:3; 0:1|0:1|0:1;;Ende;False;BOSSARD Arena, 6303 Zug;2913;MYSPORTS;20211105000066;NL;CH;Regular Season
Sa;17.10.2020;19:45;HC Ambri-Piotta;EV Zug; 1:2; 0:1|0:0|1:0|0:1;SO;Ende;False;Stadio Valascia, 6775 Ambri TI;2049;MYSPORTS;20211105000067;NL;CH;Regular Season
Sa;17.10.2020;19:45;EHC Biel-Bienne;ZSC Lions; 1:5; 0:1|0:1|1:3;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;3777;MYSPORTS;20211105000069;NL;CH;Regular Season
Sa;17.10.2020;19:45;HC Davos;SC Rapperswil-Jona Lakers; 9:2; 2:0|3:1|4:1;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;3500;MYSPORTS;20211105000070;NL;CH;Regular Season
Di;20.10.2020;19:45;HC Ambri-Piotta;Lausanne HC; 2:3; 0:0|1:1|1:1|0:1;OT;Ende;False;Stadio Valascia, 6775 Ambri TI;1496;MYSPORTS;20211105000073;NL;CH;Regular Season
Di;20.10.2020;19:45;EHC Biel-Bienne;SC Bern; 3:4; 0:1|2:2|1:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;1000;MYSPORTS;20211105000074;NL;CH;Regular Season
Di;20.10.2020;19:45;SCL Tigers;SC Rapperswil-Jona Lakers; 0:1; 0:1|0:0|0:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;1000;MYSPORTS;20211105000077;NL;CH;Regular Season
Do;22.10.2020;19:45;ZSC Lions;EV Zug; 3:6; 0:2|1:1|2:3;;Ende;False;Hallenstadion, 8050 Zürich ZH;7319;MYSPORTS;20211105000078;NL;CH;Regular Season
Fr;23.10.2020;19:45;SC Bern;EHC Biel-Bienne; 6:0; 0:0|4:0|2:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;999;MYSPORTS;20211105000079;NL;CH;Regular Season
Fr;23.10.2020;19:45;SC Rapperswil-Jona Lakers;SCL Tigers; 3:2; 0:1|2:1|0:0|1:0;OT;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;2562;MYSPORTS;20211105000081;NL;CH;Regular Season
Fr;23.10.2020;19:45;Lausanne HC;HC Ambri-Piotta; 3:2; 0:0|2:1|1:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;4341;MYSPORTS;20211105000082;NL;CH;Regular Season
Fr;23.10.2020;19:45;HC Lugano;HC Davos; 4:3; 1:0|1:1|1:2|1:0;OT;Ende;False;Cornèr Arena, 6948 Porza Ti;3082;MYSPORTS;20211105000083;NL;CH;Regular Season
Fr;23.10.2020;19:45;EV Zug;ZSC Lions; 8:2; 3:0|3:1|2:1;;Ende;False;BOSSARD Arena, 6303 Zug;2736;MYSPORTS;20211105000084;NL;CH;Regular Season
Di;27.10.2020;19:45;HC Ambri-Piotta;ZSC Lions; 5:2; 0:0|4:1|1:1;;Ende;False;Stadio Valascia, 6775 Ambri TI;1303;MYSPORTS;20211105000085;NL;CH;Regular Season
Di;27.10.2020;19:45;Genève-Servette HC;SC Bern; 5:3; 1:0|2:0|2:3;;Ende;False;Les Vernets, 1227 Les Acacias GE;1000;MYSPORTS;20211105000088;NL;CH;Regular Season
Di;27.10.2020;19:45;Lausanne HC;HC Lugano; 2:1; 0:1|1:0|0:0|1:0;OT;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;1000;MYSPORTS;20211105000089;NL;CH;Regular Season
Di;27.10.2020;19:45;SCL Tigers;Fribourg-Gottéron; 3:4; 1:1|0:1|2:1|0:1;OT;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000090;NL;CH;Regular Season
Fr;30.10.2020;19:45;ZSC Lions;HC Davos; 6:3; 2:0|2:0|2:3;;Ende;False;Hallenstadion, 8050 Zürich ZH;50;MYSPORTS;20211105000096;NL;CH;Regular Season
Sa;31.10.2020;19:45;SC Bern;Fribourg-Gottéron; 1:2; 0:0|1:0|0:2;;Ende;False;PostFinance-Arena, 3014 Bern BE;0;MYSPORTS;20211105000097;NL;CH;Regular Season
So;01.11.2020;15:45;Lausanne HC;Fribourg-Gottéron; 6:1; 1:0|1:1|4:0;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;50;MYSPORTS;20211105000306;NL;CH;Regular Season
Di;10.11.2020;19:45;SC Bern;HC Davos; 2:6; 1:2|1:1|0:3;;Ende;False;PostFinance-Arena, 3014 Bern BE;0;MYSPORTS;20211105000103;NL;CH;Regular Season
Di;10.11.2020;19:45;EHC Biel-Bienne;EV Zug; 4:5; 2:1|1:2|1:1|0:1;OT;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000104;NL;CH;Regular Season
Di;10.11.2020;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 4:2; 1:0|3:1|0:1;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000105;NL;CH;Regular Season
Fr;13.11.2020;19:45;SCL Tigers;HC Lugano; 2:4; 1:1|1:1|0:2;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000095;NL;CH;Regular Season
Fr;13.11.2020;19:45;HC Ambri-Piotta;SC Bern; 4:3; 0:1|1:2|2:0|1:0;SO;Ende;False;Stadio Valascia, 6775 Ambri TI;30;MYSPORTS;20211105000109;NL;CH;Regular Season
Fr;13.11.2020;19:45;EHC Biel-Bienne;HC Davos; 2:1; 0:1|1:0|1:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000110;NL;CH;Regular Season
Fr;13.11.2020;19:45;Genève-Servette HC;EV Zug; 4:0; 0:0|1:0|3:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20211105000111;NL;CH;Regular Season
Fr;13.11.2020;19:45;SC Rapperswil-Jona Lakers;Fribourg-Gottéron; 4:1; 0:0|2:0|2:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;50;MYSPORTS;20211105000112;NL;CH;Regular Season
Sa;14.11.2020;18:00;HC Lugano;HC Ambri-Piotta; 4:2; 0:0|0:2|4:0;;Ende;False;Cornèr Arena, 6948 Porza Ti;30;RSI,MYSPORTS;20211105000119;NL;CH;Regular Season
Sa;14.11.2020;19:45;SC Bern;SCL Tigers; 1:2; 0:1|1:0|0:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;0;MYSPORTS;20211105000115;NL;CH;Regular Season
Sa;14.11.2020;19:45;HC Davos;Genève-Servette HC; 2:5; 0:0|1:2|1:3;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;50;MYSPORTS;20211105000116;NL;CH;Regular Season
Sa;14.11.2020;19:45;EV Zug;SC Rapperswil-Jona Lakers; 4:3; 0:1|2:1|2:1;;Ende;False;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000120;NL;CH;Regular Season
Sa;14.11.2020;19:45;Fribourg-Gottéron;EHC Biel-Bienne; 3:1; 1:0|2:1|0:0;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000121;NL;CH;Regular Season
Di;17.11.2020;19:45;SC Rapperswil-Jona Lakers;SC Bern; 2:3; 1:2|0:0|1:1;;Ende;True;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;50;MYSPORTS;20211105000094;NL;CH;Regular Season
Di;17.11.2020;19:45;HC Lugano;Fribourg-Gottéron; 5:4; 1:0|3:2|0:2|1:0;OT;Ende;False;Cornèr Arena, 6948 Porza Ti;30;MYSPORTS;20211105000131;NL;CH;Regular Season
Fr;20.11.2020;19:45;Genève-Servette HC;ZSC Lions; 3:4; 0:2|0:0|3:1|0:1;SO;Ende;False;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20211105000122;NL;CH;Regular Season
Fr;20.11.2020;19:45;SC Rapperswil-Jona Lakers;HC Ambri-Piotta; 4:1; 1:0|3:1|0:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;50;MYSPORTS;20211105000123;NL;CH;Regular Season
Fr;20.11.2020;19:45;Fribourg-Gottéron;EHC Biel-Bienne; 4:1; 2:1|0:0|2:0;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000146;NL;CH;Regular Season
Sa;21.11.2020;19:45;HC Ambri-Piotta;Genève-Servette HC; 2:1; 1:0|1:0|0:1;;Ende;False;Stadio Valascia, 6775 Ambri TI;30;MYSPORTS;20211105000127;NL;CH;Regular Season
Sa;21.11.2020;19:45;EHC Biel-Bienne;SCL Tigers; 4:1; 0:0|3:0|1:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000129;NL;CH;Regular Season
Sa;21.11.2020;19:45;ZSC Lions;SC Rapperswil-Jona Lakers; 5:3; 1:1|1:0|3:2;;Ende;False;Hallenstadion, 8050 Zürich ZH;50;MYSPORTS;20211105000132;NL;CH;Regular Season
Di;24.11.2020;19:45;Lausanne HC;Fribourg-Gottéron; 6:1; 3:0|3:0|0:1;;Ende;True;Vaudoise Aréna, 1008 Lausanne VD;0;MYSPORTS;20211105000072;NL;CH;Regular Season
Di;24.11.2020;19:45;HC Lugano;Genève-Servette HC; 2:0; 0:0|1:0|1:0;;Ende;True;Cornèr Arena, 6948 Porza Ti;30;MYSPORTS;20211105000107;NL;CH;Regular Season
Di;24.11.2020;19:45;ZSC Lions;SCL Tigers; 2:1; 1:0|1:0|0:1;;Ende;True;Hallenstadion, 8050 Zürich ZH;50;MYSPORTS;20211105000301;NL;CH;Regular Season
Fr;27.11.2020;19:45;EHC Biel-Bienne;HC Lugano; 6:4; 3:2|1:1|2:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000135;NL;CH;Regular Season
Fr;27.11.2020;19:45;Genève-Servette HC;SC Rapperswil-Jona Lakers; 1:0; 1:0|0:0|0:0;;Ende;False;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20211105000137;NL;CH;Regular Season
Sa;28.11.2020;19:45;Fribourg-Gottéron;Lausanne HC; 1:2; 0:0|0:1|1:1;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000139;NL;CH;Regular Season
Sa;28.11.2020;19:45;SC Rapperswil-Jona Lakers;HC Davos; 5:7; 1:2|3:4|1:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;50;MYSPORTS;20211105000140;NL;CH;Regular Season
Sa;28.11.2020;19:45;HC Lugano;ZSC Lions; 1:5; 0:3|1:0|0:2;;Ende;False;Cornèr Arena, 6948 Porza Ti;30;MYSPORTS;20211105000204;NL;CH;Regular Season
Mi;02.12.2020;19:45;HC Davos;SC Rapperswil-Jona Lakers; 4:2; 1:0|0:2|3:0;;Ende;True;Eisstadion Davos, 7270 Davos-Platz GR;50;MYSPORTS;20211105000303;NL;CH;Regular Season
Do;03.12.2020;19:45;EV Zug;SC Bern; 1:2; 0:1|0:0|1:0|0:1;OT;Ende;False;BOSSARD Arena, 6303 Zug;50;MYSPORTS;20211105000150;NL;CH;Regular Season
Fr;04.12.2020;19:45;SC Bern;EV Zug; 1:4; 0:1|0:2|1:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;0;MYSPORTS;20211105000151;NL;CH;Regular Season
Fr;04.12.2020;19:45;Lausanne HC;Genève-Servette HC; 2:3; 0:1|1:1|1:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;0;MYSPORTS;20211105000154;NL;CH;Regular Season
Fr;04.12.2020;20:05;HC Davos;HC Ambri-Piotta; 4:6; 0:0|0:2|4:4;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;50;MYSPORTS;20211105000153;NL;CH;Regular Season
So;06.12.2020;15:45;SCL Tigers;Genève-Servette HC; 4:0; 1:0|2:0|1:0;;Ende;True;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000142;NL;CH;Regular Season
Di;08.12.2020;19:45;Genève-Servette HC;Fribourg-Gottéron; 4:3; 2:1|1:2|0:0|1:0;SO;Ende;True;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20211105000076;NL;CH;Regular Season
Di;08.12.2020;19:45;Lausanne HC;SC Bern; 3:0; 1:0|0:0|2:0;;Ende;True;Vaudoise Aréna, 1008 Lausanne VD;0;MYSPORTS;20211105000124;NL;CH;Regular Season
Di;08.12.2020;19:45;HC Ambri-Piotta;HC Davos; 6:2; 2:1|2:0|2:1;;Ende;False;Stadio Valascia, 6775 Ambri TI;30;MYSPORTS;20211105000145;NL;CH;Regular Season
Fr;11.12.2020;19:45;HC Davos;EHC Biel-Bienne; 3:2; 2:2|0:0|1:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000158;NL;CH;Regular Season
Fr;11.12.2020;19:45;Fribourg-Gottéron;SCL Tigers; 4:1; 1:1|1:0|2:0;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000159;NL;CH;Regular Season
Fr;11.12.2020;19:45;SC Rapperswil-Jona Lakers;EV Zug; 4:5; 0:2|2:1|2:1|0:1;OT;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;50;MYSPORTS;20211105000161;NL;CH;Regular Season
So;13.12.2020;15:45;HC Ambri-Piotta;SCL Tigers; 1:3; 0:0|0:1|1:2;;Ende;True;Stadio Valascia, 6775 Ambri TI;0;MYSPORTS;20211105000133;NL;CH;Regular Season
So;13.12.2020;15:45;HC Davos;Fribourg-Gottéron; 2:5; 0:3|1:1|1:1;;Ende;True;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000136;NL;CH;Regular Season
Di;15.12.2020;19:45;EHC Biel-Bienne;HC Ambri-Piotta; 7:1; 2:0|2:0|3:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000164;NL;CH;Regular Season
Di;15.12.2020;19:45;ZSC Lions;HC Davos; 5:1; 3:0|0:1|2:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20211105000167;NL;CH;Regular Season
Di;15.12.2020;19:45;EV Zug;Lausanne HC; 4:1; 2:1|2:0|0:0;;Ende;False;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000168;NL;CH;Regular Season
Di;15.12.2020;19:45;SCL Tigers;Fribourg-Gottéron; 0:5; 0:2|0:0|0:3;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000232;NL;CH;Regular Season
Mi;16.12.2020;19:45;Lausanne HC;EV Zug; 4:3; 0:1|1:0|2:2|1:0;SO;Ende;True;Vaudoise Aréna, 1008 Lausanne VD;0;MYSPORTS;20211105000138;NL;CH;Regular Season
Mi;16.12.2020;19:45;SC Bern;SC Rapperswil-Jona Lakers; 1:2; 0:0|1:0|0:1|0:1;SO;Ende;False;PostFinance-Arena, 3014 Bern BE;0;MYSPORTS;20211105000163;NL;CH;Regular Season
Fr;18.12.2020;19:45;SCL Tigers;HC Davos; 0:5; 0:0|0:3|0:2;;Ende;True;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000125;NL;CH;Regular Season
Fr;18.12.2020;19:45;HC Ambri-Piotta;EV Zug; 2:3; 2:1|0:0|0:1|0:1;OT;Ende;False;Stadio Valascia, 6775 Ambri TI;0;MYSPORTS;20211105000169;NL;CH;Regular Season
Fr;18.12.2020;19:45;EHC Biel-Bienne;HC Lugano; 2:3; 1:2|1:0|0:0|0:1;OT;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000171;NL;CH;Regular Season
Fr;18.12.2020;19:45;Lausanne HC;ZSC Lions; 2:4; 1:1|0:2|1:1;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;0;MYSPORTS;20211105000173;NL;CH;Regular Season
Sa;19.12.2020;19:45;SCL Tigers;SC Rapperswil-Jona Lakers; 3:5; 1:0|1:3|1:2;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000174;NL;CH;Regular Season
Mo;21.12.2020;19:45;HC Davos;EHC Biel-Bienne; 4:5; 2:1|1:2|1:1|0:1;OT;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000038;NL;CH;Regular Season
Mo;21.12.2020;19:45;Lausanne HC;SC Rapperswil-Jona Lakers; 5:3; 1:1|1:1|3:1;;Ende;True;Vaudoise Aréna, 1008 Lausanne VD;0;MYSPORTS;20211105000106;NL;CH;Regular Season
Mo;21.12.2020;19:45;EV Zug;HC Lugano; 5:2; 1:1|3:0|1:1;;Ende;True;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000126;NL;CH;Regular Season
Di;22.12.2020;19:45;SCL Tigers;ZSC Lions; 1:4; 0:0|0:0|1:4;;Ende;True;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000156;NL;CH;Regular Season
Mi;23.12.2020;19:45;Fribourg-Gottéron;Lausanne HC; 3:2; 0:0|2:0|1:2;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000175;NL;CH;Regular Season
Mi;23.12.2020;19:45;SC Rapperswil-Jona Lakers;HC Davos; 3:5; 2:0|0:3|1:2;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;0;MYSPORTS;20211105000177;NL;CH;Regular Season
Mi;23.12.2020;19:45;HC Lugano;HC Ambri-Piotta; 3:2; 1:0|1:2|0:0|1:0;OT;Ende;False;Cornèr Arena, 6948 Porza Ti;0;RSI,MYSPORTS;20211105000178;NL;CH;Regular Season
Mi;23.12.2020;19:45;EV Zug;SCL Tigers; 4:2; 0:1|0:1|4:0;;Ende;False;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000180;NL;CH;Regular Season
Mi;23.12.2020;19:46;Genève-Servette HC;EHC Biel-Bienne; 2:4; 2:1|0:2|0:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20211105000176;NL;CH;Regular Season
So;27.12.2020;17:15;HC Davos;HC Lugano; 0:3; 0:0|0:1|0:2;;Ende;True;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000075;NL;CH;Regular Season
So;27.12.2020;17:15;EHC Biel-Bienne;Fribourg-Gottéron; 1:3; 0:1|0:2|1:0;;Ende;True;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000152;NL;CH;Regular Season
Mo;28.12.2020;19:45;HC Davos;HC Ambri-Piotta; 3:1; 2:0|1:1|0:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000099;NL;CH;Regular Season
Mo;28.12.2020;19:45;EV Zug;SCL Tigers; 5:1; 2:0|2:1|1:0;;Ende;True;BOSSARD Arena, 6303 Zug;0;MYSPORTS;20211105000102;NL;CH;Regular Season
Mo;28.12.2020;19:45;SC Rapperswil-Jona Lakers;HC Lugano; 5:2; 2:0|1:1|2:1;;Ende;True;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;0;MYSPORTS;20211105000148;NL;CH;Regular Season
Mi;30.12.2020;19:45;SCL Tigers;SC Bern; 4:3; 1:0|0:0|3:3;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000047;NL;CH;Regular Season
Mi;30.12.2020;19:45;HC Davos;EV Zug; 3:2; 0:0|1:1|1:1|1:0;OT;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;0;SRF,MYSPORTS;20211105000087;NL;CH;Regular Season
Mi;30.12.2020;19:45;Genève-Servette HC;Lausanne HC; 1:4; 1:0|0:2|0:2;;Ende;False;Les Vernets, 1227 Les Acacias GE;0;MYSPORTS;20211105000189;NL;CH;Regular Season
Mi;30.12.2020;19:45;ZSC Lions;EHC Biel-Bienne; 1:3; 0:0|1:0|0:3;;Ende;False;Hallenstadion, 8050 Zürich ZH;0;MYSPORTS;20211105000197;NL;CH;Regular Season
Sa;02.01.2021;15:45;SCL Tigers;ZSC Lions; 5:3; 1:1|1:2|3:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;0;MYSPORTS;20211105000186;NL;CH;Regular Season
Sa;02.01.2021;19:45;HC Ambri-Piotta;Fribourg-Gottéron; 5:0; 1:0|2:0|2:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;0;MYSPORTS;20211105000181;NL;CH;Regular Season
Sa;02.01.2021;19:45;EHC Biel-Bienne;EV Zug; 0:2; 0:1|0:0|0:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;0;MYSPORTS;20211105000182;NL;CH;Regular Season
Sa;02.01.2021;19:45;HC Davos;HC Lugano; 1:3; 1:1|0:2|0:0;;Ende;False;Eisstadion Davos, 7270 Davos-Platz GR;0;MYSPORTS;20211105000183;NL;CH;Regular Season
Sa;02.01.2021;19:45;SC Rapperswil-Jona Lakers;Genève-Servette HC; 0:6; 0:1|0:4|0:1;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;0;MYSPORTS;20211105000184;NL;CH;Regular Season
Sa;02.01.2021;19:45;Lausanne HC;SC Bern; 7:1; 3:1|2:0|2:0;;Ende;False;Vaudoise Aréna, 1008 Lausanne VD;0;MYSPORTS;20211105000185;NL;CH;Regular Season
Di;05.01.2021;19:45;SC Bern;HC Ambri-Piotta; 3:1; 2:0|1:1|0:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;0;MYSPORTS;20211105000187;NL;CH;Regular Season
Di;05.01.2021;19:45;Fribourg-Gottéron;EHC Biel-Bienne; 4:1; 1:1|2:0|1:0;;Ende;False;BCF Arena, 1700 Fribourg FR;0;MYSPORTS;20211105000188;NL;CH;Regular Season
Di;05.01.2021;19:45;HC Lugano;SCL Tigers; 5:1; 0:0|3:0|2:1;;Ende;False;Cornèr Arena, 6948 Porza Ti;0;MYSPORTS;20211105000190;NL;CH;Regular Season
